id;from;to;distance
142497;120646;399880;1890
281873;348775;468410;585
489541;216859;274958;762
408076;451805;254157;463
438978;298180;284521;1677
214799;153170;209477;1334
354233;199922;448837;2498
107145;143273;457801;2126
238706;220047;413598;1699
455753;445442;436715;285
472463;108354;450603;2227
238507;233039;233039;2134
331383;143210;132614;2445
142074;220047;227597;1363
481290;460211;197112;1055
452363;376182;251487;1122
120233;336571;415427;837
190322;441397;439626;1340
370419;221807;246903;1744
337002;212417;178874;1056
463275;368113;136419;2146
341655;474723;216386;1517
132304;190608;186176;1501
386708;130986;121422;1187
243840;214676;108841;1490
475870;230277;283105;1364
299272;343383;133522;2077
423870;240236;110225;972
445835;288262;240516;548
149353;244331;421353;938
312651;470604;348316;1467
476029;136419;211785;581
214615;179793;449969;2094
176332;357974;460211;2316
392438;387011;421353;386
121313;188425;249456;2012
289739;169651;449969;2282
487724;429803;360218;1315
182776;398493;297022;1395
226688;248074;445725;1803
449269;241659;243091;2487
210230;204560;484057;1736
445715;356690;233039;1721
225291;284521;257195;2066
309819;143273;307452;957
289287;448430;178335;2378
436120;388394;169833;1189
359798;429583;214009;939
394509;410434;322271;831
456424;283605;133522;1805
484265;205294;191426;1738
398357;169651;448837;2342
366851;374397;132614;2357
189713;372410;298180;561
285480;223274;275076;1066
203897;221807;484057;1741
113075;470104;396599;1448
406572;148080;103716;240
191438;108841;302719;619
336909;376182;246543;1755
331397;435258;469137;1158
154914;223274;486708;1492
300822;321352;297022;1086
481686;421353;435486;1145
127121;286486;435581;782
309674;154298;337529;1515
185845;233458;465902;660
301105;223274;432546;1339
215676;199922;274909;543
222760;378667;357974;1069
419823;368113;468410;1043
314778;120646;410392;1843
403176;413598;281725;1110
158069;164180;385710;2462
139469;182216;460211;1037
187225;212417;360908;577
288690;409572;178874;1657
173036;451805;108841;760
485039;374397;178029;1133
335213;146844;362503;461
164777;169651;280062;371
404311;343596;340540;2180
231872;433631;380545;1854
209778;145212;251582;959
360910;240236;169651;1089
268428;406846;414668;1867
361779;227597;169408;634
166797;418477;216859;899
150229;186176;451805;675
286619;343669;272604;475
209121;168558;150219;300
335424;414668;457801;996
345258;374397;329325;2099
411573;281725;328917;2193
231702;233952;382519;433
258116;156352;444270;2377
487660;449969;470104;488
465909;315549;132614;2045
273062;179793;233247;2238
195045;435258;297022;831
220980;429803;105314;1291
284445;280062;470604;242
269743;248074;357650;1947
284852;435258;241659;515
103118;311616;441397;2295
357924;133522;376182;289
425845;274909;322271;486
251955;337962;470604;933
203288;146033;238547;849
318522;230277;156352;1527
136374;243091;241659;2340
436818;214009;146033;497
213544;367976;143273;1718
114228;137062;179378;2181
225100;374397;480808;2410
446870;470476;308414;1973
282927;153170;337529;279
405412;136419;387528;714
470956;272604;198160;699
406915;448837;376003;2047
167644;167665;165156;1262
110295;435258;340540;861
151297;212417;364083;1313
344719;336571;346464;1216
423361;227597;150219;1295
397224;197318;298180;995
454339;167665;164180;1588
194718;274958;418477;1656
360021;142520;311616;1535
318528;110225;311437;1502
476636;243091;368113;2361
102089;386283;482442;756
475026;409572;343596;487
445854;158362;348775;1511
466896;343383;121422;262
323013;380545;349277;1406
309333;330232;436715;2347
120131;470604;241659;1402
462066;197112;103798;680
467846;364057;246543;1411
156218;130986;179378;338
287315;378667;336571;2459
496783;279392;460211;328
159492;103716;214676;1133
129751;330457;390814;1220
191782;240236;356690;1888
403278;274909;188425;1284
322936;221807;474452;989
257597;207987;133522;2157
332153;460211;441397;1525
304239;159389;410434;1840
277196;221807;197318;1261
413349;158362;311616;274
427676;153170;178029;1065
196765;269815;299224;2314
111567;382519;251582;1420
444415;387528;364083;1996
458743;274958;143210;2135
477309;257195;197112;2266
185245;397022;468410;2244
499504;286486;400530;556
156791;273333;385710;1539
301756;418477;302719;891
392328;121422;343669;2377
265413;240972;343383;424
453510;145212;480808;1355
439942;197112;329560;952
343657;216859;174344;1200
428078;418477;376003;979
369788;482442;246903;1210
287999;212417;447085;419
480199;212417;383633;975
446916;294441;386283;2485
181844;294784;360677;1370
372340;449969;364083;310
187446;233247;398493;618
422864;214009;210592;1171
444100;254157;485185;2202
366043;142520;163419;361
474611;449969;240236;2224
242910;121422;450603;729
329721;214676;378667;999
210299;238547;450603;435
422520;486708;299224;400
498596;445725;372410;1618
418459;240236;230277;2035
117137;329325;120646;837
381086;103480;280062;1798
460695;231871;491318;1433
240027;390814;156669;1646
207080;311616;339818;1029
318538;470604;231402;750
185361;281431;223274;1220
106353;233952;484057;1772
387389;369522;168558;922
265118;230277;390814;304
308100;401118;311437;1835
262064;465902;274909;1250
354409;198398;415427;256
459267;457801;284762;1172
221144;346464;226151;307
206968;274909;165970;1421
401674;274958;257195;1966
294858;322697;374397;1246
266776;428282;349277;656
457152;485185;233544;1041
390970;432546;435581;950
401226;209477;451805;1291
183894;307452;281725;508
154323;444260;441397;660
360071;243091;245402;284
116254;150325;198398;1979
484492;451805;374397;2158
302983;169911;327694;902
227244;470120;182216;2225
259862;328917;374397;577
295476;281431;226151;2363
469835;435581;364057;713
483319;387648;439626;1470
346897;469137;400530;2185
112575;283605;232348;1287
486002;271717;470120;281
254509;165156;174561;2141
301087;214009;329462;2265
249626;150325;136901;2114
120481;179378;444270;916
440288;297022;254157;1388
103511;182216;308414;1184
356801;205294;169911;575
194938;359361;356690;1168
295428;272604;421353;1061
227978;245402;211785;552
431468;233039;489060;1765
307867;232526;493539;1487
485849;470120;329462;2065
266048;302719;163419;863
205971;330232;190608;1172
195007;444260;406846;1002
193515;220047;470120;2042
253736;477213;231871;1685
114391;360677;284762;1244
313074;484611;445725;1185
199658;216386;246543;1754
464277;269815;284521;2308
177875;116188;439626;1977
212194;330232;272604;730
244681;359361;367976;441
182072;432546;382519;1793
195107;244331;372410;1397
210700;479433;404361;2402
373773;249456;337962;1409
476140;156669;207987;2333
109300;368113;343669;2263
270852;270979;254157;987
283204;439626;343383;352
159231;484611;281725;627
181404;164180;286486;645
473609;272604;251487;251
339971;178874;345908;1498
452482;486708;435581;2413
246456;369522;232526;1436
356877;146388;470120;688
445171;343383;329462;1935
257598;188425;244331;1459
236829;470104;214009;1075
341728;474723;163419;281
418642;387528;110225;1466
426212;186176;445442;1070
144938;233039;244331;312
177740;444260;441397;1897
346322;496987;294441;894
363498;286486;311437;1109
125225;429583;343596;2134
219847;352624;205294;1241
467315;143210;385710;977
153328;465902;345908;1325
183870;215377;239548;1253
310400;387011;115966;2244
440643;284452;190608;1961
364431;143273;240972;587
334669;136419;178874;2252
209675;311616;486570;928
434032;343596;457801;1897
439838;382519;397022;1354
127659;430998;275076;1634
417956;385016;199446;2050
122869;199922;322697;1185
263296;329560;223478;288
314171;115614;378667;2318
375075;280062;460211;1881
180005;452953;377085;468
400047;486708;226151;471
163847;360708;275076;532
369174;329560;116188;1945
132003;410392;240516;970
381182;226151;221807;1024
214147;397022;272604;2061
111301;289525;135701;1238
292194;199922;165970;1235
471700;275076;383633;339
142527;451805;294441;736
200156;198398;377085;1132
122710;120646;233247;1994
358939;298180;246543;766
245703;410434;164180;2499
213653;429803;386283;1625
248136;410392;268222;1489
186823;470604;249456;1639
127237;371823;106079;2022
282464;142520;386283;1855
147172;209477;174344;1812
280522;275076;221807;936
106732;369522;307452;2370
309784;473809;141103;1020
406923;374397;322271;1998
383264;218866;120646;2011
304867;215377;329560;503
318474;233952;399261;1280
438000;150219;435258;1072
313035;322697;396599;1792
367418;435486;463768;671
219538;204560;158362;1672
280450;376003;415427;1589
338102;491318;205294;258
315176;388394;231836;2350
425396;387263;245402;1505
476936;135701;241659;1811
171876;436715;378667;2006
373444;275076;165970;2292
303487;484611;421353;1878
389397;257195;414668;2478
485109;297022;374397;1674
364015;197318;156352;1448
222210;150325;439626;965
393272;165970;240972;1021
188576;130986;246543;1497
263060;378667;231402;1330
147160;378667;357974;993
184050;343596;209477;2198
241919;317122;257195;784
222570;469137;221807;1969
492887;136901;432546;1737
342447;470604;135701;1681
493568;214676;460211;1269
325179;356690;469137;2301
373239;444260;199922;2199
349171;332813;257195;1759
225430;204560;410392;1910
325695;164180;343596;2083
232153;489060;329462;2410
123579;240972;447085;2374
317966;289525;146388;1647
368921;154298;254157;1026
339187;429583;186176;834
162836;357974;337529;1752
350252;315549;281725;264
395665;283605;372410;1963
383685;429583;447085;2220
369949;398493;224699;2183
165943;457801;360218;224
477018;169408;211785;1058
464698;210592;163419;2302
151666;241659;199446;2304
444708;415427;428282;233
107096;377085;371823;1474
472793;130986;268222;922
204444;430998;108354;1093
488135;359361;239548;409
284160;232348;146705;1842
430821;449221;445725;363
433807;450603;474452;1944
396026;169651;382519;2417
439259;143210;311616;1601
182144;216859;186176;1004
339769;243091;244171;508
140197;150219;231836;576
404269;397022;382519;1122
217721;190608;148080;1065
239823;399261;400530;1184
323461;335529;135701;1850
267971;169651;227597;919
172376;133522;348775;1489
414922;244171;204560;2026
195590;214009;244331;1850
490890;393738;307452;2384
224293;307452;239548;1487
275413;233247;179378;1299
189369;284452;243091;1031
214643;489060;143273;914
424317;220047;108354;2054
237767;359361;248074;1922
118784;496987;198398;1460
103078;486708;399880;463
321437;226151;207987;1504
376165;357650;348316;1966
327830;428282;143210;1935
141352;140436;322697;978
210131;430998;486708;1561
457596;274909;269815;977
274292;345908;448837;576
113797;318177;472445;943
381620;150219;410434;2405
259078;269815;388394;2259
311883;238547;240972;1958
351280;213003;254157;2489
457563;220047;216386;1741
495454;330457;248074;1300
340897;211785;245402;1710
265614;233952;376182;1456
306877;223478;246543;1865
111711;368113;214009;2054
336669;281431;209477;346
186503;479433;386283;2397
442545;223274;246543;757
335917;477213;465902;1302
241488;469137;473809;633
401054;387011;436715;1709
474935;383633;294784;1087
210840;398493;241659;1885
273640;288262;110225;1115
373067;174561;251582;1504
483535;178029;404361;1566
158818;100752;337529;2336
332114;190608;284521;400
431285;220047;241659;1099
187020;286486;156352;1981
143179;397022;491318;1238
418634;357650;165970;2033
498207;231836;398493;510
304926;356690;207987;1124
361706;288262;315549;853
179746;269815;265210;1217
261297;297022;209477;1187
289437;343669;451805;718
340664;321352;345908;2190
474438;156352;360677;660
423251;396599;451805;503
335801;371823;168558;1376
400567;444260;198398;388
117504;288262;470604;511
198990;299224;484611;1048
286601;221807;288262;673
346590;328917;254157;974
211015;273333;238547;1363
136662;231836;132614;1862
249698;103798;406846;670
497058;213003;249456;1211
310083;357974;493539;502
475854;268222;191426;1816
362229;400530;215377;1493
120991;244331;409572;2427
356618;218866;188425;606
262945;359361;401118;1931
222176;322697;179378;1923
353823;368113;223478;2315
203561;418477;146033;2434
492277;451805;435258;1260
248122;246903;414668;1897
394024;142520;357348;1197
451028;156352;240236;1578
113408;216386;244331;243
487950;231402;413598;2446
381571;163419;136419;1330
293261;444260;317122;1727
312167;343596;360677;553
376921;447085;272604;2287
193423;216386;190608;355
428819;156352;387528;1188
201595;110225;448430;1066
124939;197112;433631;1238
271435;382519;401118;313
153416;141103;178335;1120
422638;343383;297022;2377
403896;150219;397022;1568
115236;328917;188425;637
358643;449969;205294;1462
376318;233952;156352;1871
490013;163419;198160;962
197584;337529;387528;943
309103;274958;491318;279
455392;294784;436715;1932
288757;399880;457801;2351
256211;178874;357348;2300
243555;244331;416123;2454
191265;485185;218866;1515
202736;473809;103716;2467
234743;110225;108354;1509
117877;448430;457801;925
255519;449969;480808;251
384964;287604;400530;634
222218;409572;448837;1793
294004;178335;445442;232
200625;444270;232348;1862
142208;482442;165970;241
217050;214009;330457;582
447954;400530;220047;1093
346334;368113;468410;1990
295898;360908;288262;2418
165257;399261;376182;1347
307617;463768;352624;1595
458924;287604;213003;902
340160;372410;150325;2213
230615;257195;406846;773
327377;273333;356690;1460
466753;311616;169651;1561
177652;248074;368113;2058
248308;270979;182216;2024
169601;449969;364083;1879
394956;132614;198398;2004
130507;335529;321352;368
357529;224699;336571;1121
351828;157937;492298;863
433687;136901;199922;1745
180145;369522;112286;629
241300;410434;275076;849
183971;106079;243091;580
355324;409572;190608;2305
376913;472445;362503;1120
427010;474723;224699;2255
478469;232526;464757;601
475303;484611;349277;805
371853;473809;220047;1505
142093;150325;241659;2361
125110;369522;436715;672
251392;447085;433631;1205
140962;435581;197318;829
380666;240236;335529;748
270916;186176;246903;1098
475250;330232;315549;1530
228573;233247;348316;1270
152460;414668;307452;2331
273137;356690;329560;1563
163997;288262;207987;1644
126604;233458;447085;653
335720;240236;244331;1223
356966;146705;245402;1460
398152;240972;146388;2222
215752;398493;315549;1571
483865;385710;156352;1317
336526;406846;110225;2209
465173;251487;249456;1815
251207;197318;233039;990
159411;146033;284521;2223
251073;327694;120646;2396
132921;218866;284762;1193
178719;329560;244331;1364
152401;130986;315549;2291
191160;158362;259376;1013
486744;335529;259376;286
412321;209477;270979;2170
195972;233247;474723;651
398776;445442;457801;975
139343;332813;378667;1685
239077;108841;364083;414
246006;154298;381433;1612
361872;197318;251487;1133
298466;299224;154298;2405
323822;371823;484611;324
238468;371823;179793;807
189275;462727;140436;1277
248037;432546;233458;2428
479785;233544;352624;982
221192;368113;248074;2142
227349;132614;340540;549
285812;444270;244171;1990
198881;343669;272604;1877
168894;477213;362503;1919
461911;275076;335529;2013
298540;485185;432546;785
304241;218866;492298;1764
409165;491318;433631;279
132017;357974;214009;1639
208657;220047;386283;1703
471246;227597;274958;1054
475491;286486;165970;1087
101371;221807;169408;627
220778;430998;462727;227
422279;337529;345910;1957
418076;169408;178335;1513
471862;429803;231836;2296
294715;382519;360677;2486
331909;330232;399261;1272
275655;178874;265210;1578
253038;178874;315549;1051
186816;457801;448837;1544
224078;216386;321352;1016
481329;449221;169833;2131
247731;457801;441397;2066
311400;165970;360908;1898
491158;479433;266058;1177
227408;480808;307452;1874
279306;271717;463768;1990
435488;224699;339818;271
177606;380545;416123;2014
428959;360218;387263;2345
432267;421353;205294;386
300382;387528;489060;1536
439180;279392;401118;457
140869;449748;164180;1617
197515;156669;216386;469
261197;230277;283105;2209
187311;439626;435581;1581
350928;220047;360218;645
111204;315549;369522;2328
374503;143210;460211;650
118547;156352;289525;1344
387313;158362;430998;905
143076;360908;210592;1760
268810;163419;371823;2018
157078;150325;493539;1548
333392;221807;469137;1552
208912;199446;432546;861
135626;108354;244331;2350
223497;153170;462727;1956
102687;179378;137062;1515
133016;390814;103480;1741
142910;266058;317122;1539
492372;199922;159389;750
355736;393738;136419;269
445721;337962;447085;1780
246511;143210;448837;1275
189151;474452;386283;1687
153521;136901;460211;2304
468561;216386;279392;361
132830;451805;289525;1443
488964;387263;376182;2325
175285;227597;340540;632
301038;163419;457801;1238
120627;449748;452953;1294
222786;436715;404361;1865
225914;240236;232348;1017
421320;336571;249456;728
103664;444270;257195;1747
202003;399880;257195;1038
383323;178335;269815;275
222566;142520;307452;2342
274605;284521;241659;2380
406914;485185;115966;1176
112501;469137;158362;464
262971;435258;197112;2018
374498;216859;289645;814
237131;163419;198160;2218
246123;218866;130986;2278
303599;436715;343383;1985
385746;396599;286486;2135
301445;345910;311437;436
128747;245402;238547;1360
271057;449221;409572;740
237741;281725;477213;2324
384886;330457;186176;601
157686;346464;463768;693
436130;246543;283105;2404
129907;418477;232526;462
423730;387263;246903;505
119550;343596;288262;1444
257209;231836;179378;1152
409185;321352;281725;2196
119868;223478;378667;1549
224681;429803;477213;2490
356926;435258;108354;1600
333012;284452;165156;2130
163348;257195;308414;2295
377022;103716;103480;1586
214560;197318;472445;251
348820;328917;233039;796
380942;377085;336571;496
204475;103798;399261;1403
190050;154298;322271;654
164399;280062;345908;1270
146249;220047;218866;2340
110959;396599;484057;933
361732;376003;105314;1569
271008;110225;337962;748
129143;386283;345910;668
456055;470604;429583;264
370042;383633;447085;1778
189373;284762;388394;2076
237664;136419;447085;1588
420772;239548;447085;1331
475392;274958;231836;1581
154663;274958;265210;638
353486;387011;174344;1952
130043;146844;444260;542
160820;284762;429803;1033
157111;322271;280062;1617
322458;159389;209477;282
293596;133522;154298;2457
476134;360677;135701;1080
344872;327694;413598;2427
445928;283105;137062;1985
220361;169911;146844;2151
264597;284521;167665;2375
335436;368113;289645;404
466337;364057;146388;1862
402679;227597;143210;1527
214086;360908;259376;1454
266750;115614;470476;1302
294445;167665;373749;960
315090;270979;486570;885
496001;244171;463768;863
323802;374397;240516;235
343351;146388;209477;809
499699;383633;404361;2038
371251;108841;372410;2293
224294;150219;470476;1148
376034;352624;439626;1193
249390;145212;447085;1425
117791;132614;404361;1854
432308;169651;359361;1437
239445;266058;213003;1900
159052;168558;486708;1074
130698;281431;178874;705
291869;240236;165156;2489
219118;148080;330232;929
347391;401118;213003;2322
114802;106079;439626;559
370908;318177;450603;683
418968;106079;145212;1005
247006;286486;178029;450
153422;444260;233039;409
424550;251487;233458;1846
446952;449221;448837;402
490391;464757;445442;2500
269802;115966;432546;327
362179;103480;232348;1515
484742;322697;452953;493
119640;378667;382519;496
213361;339818;240236;1863
422044;246543;388394;1938
125853;214676;218866;1593
371894;266058;311437;266
277232;372410;357102;302
395736;232526;450603;927
117144;273333;168558;794
320968;188425;450603;2110
449052;444260;460211;431
181866;103480;322697;1751
384582;484611;386283;2370
458461;280062;450603;586
155641;477213;259376;1905
244062;413598;449748;1767
401118;174561;130986;701
406510;246903;142520;1684
299240;110225;335529;1973
338231;108841;357348;2442
294519;345908;387528;1261
175283;329325;315549;1032
300381;233039;224699;2247
353369;317122;233544;1775
247705;357650;148080;1115
293022;270979;364057;1003
389330;433631;340502;1299
428126;205294;136419;2365
261214;179378;136901;1566
468358;346464;429583;1024
475527;182216;322271;2462
425747;473809;376182;2497
459894;199446;357650;2120
455670;345910;169911;845
369081;182216;330457;2278
417280;143273;465902;1501
385266;233247;449969;2311
308923;450603;469137;2473
306439;469137;315549;1635
323221;274909;146844;663
405934;214009;120646;2151
459232;373749;418477;1686
224348;308414;116188;2230
272124;357348;169911;2117
285598;133522;108354;2183
429231;246543;480808;290
167434;439626;492298;2119
416149;399880;283605;1801
203231;133522;115966;506
145186;116188;493539;437
447806;343383;311616;1911
408245;223274;231871;2019
140712;315549;485185;2142
250513;474723;373749;1026
478592;205294;330232;418
360165;474723;251487;351
425648;428282;164180;1618
131058;245402;197318;1545
226396;215377;356690;1289
488713;233544;240516;963
396127;174344;224934;1174
396498;468410;448837;556
105263;272604;240516;694
389977;400530;274958;1467
252378;343383;387011;1954
139569;153170;398493;1233
315020;199446;174561;575
229307;179378;121422;2026
424166;268222;492298;2158
172455;414668;479433;1781
356251;142520;343669;365
460482;484057;429583;1479
403077;435258;112286;228
397106;280062;348775;1126
276890;233544;274958;1119
442775;346464;169833;1926
354641;238547;484057;1662
395295;400530;413598;762
400822;190608;159389;1999
407035;150219;283605;1067
182686;100752;221807;2289
199425;272604;188425;2488
369146;254157;345908;1102
346657;143210;444260;1096
366865;178874;294784;818
209519;248074;436715;912
253947;373749;174561;2191
199195;143273;227597;1537
300653;283605;435258;2234
432289;486708;429803;2018
284246;493539;311616;2448
342998;372410;380545;303
223033;482442;245402;1127
468894;135701;311437;2034
333399;368113;108841;629
147568;430998;470104;1015
340167;108841;489060;2209
322937;238547;315549;699
498984;146388;233544;761
159425;269815;178029;783
147040;154298;251582;2018
361783;484057;414668;1850
410446;299224;284762;2336
318907;390814;154298;1097
219798;381433;106079;503
194547;436715;157937;752
149664;167665;105314;791
286300;289645;435258;1144
153448;382519;142520;1127
267325;415427;238547;666
403461;368113;470604;709
207802;327694;474723;1313
468988;273333;397022;1600
306773;339818;337529;352
222190;385016;435581;551
409080;468410;143273;1391
155055;396599;413598;1609
222015;174561;210592;1137
151937;224699;367976;991
360364;322271;136901;1897
304277;159389;136419;1407
413282;178335;414668;2120
245501;224934;463768;2434
288605;140436;439626;2345
447565;393738;286486;855
451367;227597;167665;385
285903;167665;360218;1344
199148;270979;452953;326
156574;244171;179793;1131
445194;163419;421353;1087
436778;288262;348316;725
426100;489060;275076;1044
191303;345908;289645;242
333026;240972;108841;1878
147252;413598;357650;848
149916;141103;343383;2483
354744;294784;233039;2148
173116;474723;232348;644
427734;146705;429583;1570
158223;197112;238547;677
280002;281725;191426;319
268042;387011;464757;2372
440466;284452;386283;2387
152510;409572;436715;1400
145475;169833;165970;212
226222;270979;445442;2152
266080;457801;133522;1240
335864;223478;284762;605
220015;318177;103798;845
201691;223274;103480;1935
420936;156352;317122;1514
258626;215377;179793;406
237419;158362;116188;920
432544;156669;226151;1722
425320;227597;302719;445
183162;477213;410434;1191
462408;294784;387263;1000
477590;244171;329462;820
220238;178874;146033;1823
403394;452953;463768;793
186776;280062;168558;2050
497712;186176;167665;597
300262;214009;360677;698
228905;148080;311437;2432
105509;249456;191426;2008
317936;450603;271717;875
397385;311616;414668;600
349061;220047;136901;2298
465955;156669;146033;1351
475899;388394;479433;1688
430356;360908;492298;558
181156;289645;473809;1003
488814;286486;146705;1600
393046;315549;283105;2222
410213;386283;311616;307
227533;186176;474452;2006
420530;179793;216859;2173
379748;457801;340502;1857
358237;186176;484611;1898
194744;179378;486570;726
173704;165970;464757;464
233372;135701;413598;1366
441776;367976;231402;855
125915;190608;469137;351
132762;103480;357650;2487
437122;279392;436715;1352
363845;169911;271717;1839
271832;460211;465902;2170
123631;299224;340540;502
101206;317122;356690;1933
483196;164180;480808;2403
179906;298180;279392;1704
377629;448430;385016;2060
190192;410392;421353;791
371711;329560;179378;2386
146803;215377;349277;1201
484879;120646;386283;1061
424328;491318;390814;258
239841;297022;178335;1279
189928;470104;271717;516
305122;169833;257195;1803
186539;213003;216859;584
104854;308414;421353;1783
147292;364083;464757;689
382185;376003;148080;1978
195723;330232;241659;932
343159;429803;209477;2462
345449;246903;106079;1606
102061;464757;233458;651
436644;163419;485185;775
210307;116188;436715;231
248919;268222;311437;1455
342574;410434;474723;2436
291201;174344;207987;1637
331322;115614;474723;719
169767;410392;108841;1435
141864;322697;415427;2057
450107;345910;462727;590
328305;335529;360708;2330
461650;275076;265210;1892
280417;451805;238547;635
229168;364083;169651;325
479028;445442;289645;1518
298092;307452;399880;1841
260618;210592;318177;2252
488938;284452;198160;403
165166;433631;414668;1120
170439;474452;246543;447
149651;167665;245402;267
218296;372410;436715;2292
473358;243091;464757;2111
497094;376003;248074;2263
178656;233952;479433;721
353928;327694;246903;1672
351239;315549;136901;330
387463;465902;447085;1940
142378;169911;329560;2137
121560;348775;357650;1039
329840;271717;469137;2448
327253;205294;435581;1752
190452;115614;259376;273
287390;348775;397022;1578
367449;374397;489060;2295
470886;468410;357650;1464
423495;321352;227597;937
326911;223274;231402;1163
378693;188425;400530;1181
404132;399261;321352;2349
357091;345910;343669;260
385796;390814;214676;1519
327588;418477;491318;1060
135483;452953;178029;1393
356691;157937;302719;303
422388;297022;329325;1403
348382;148080;436715;277
235457;121422;401118;1068
340504;211785;359361;1723
206917;464757;348775;2279
315293;345908;399261;1098
320699;246543;158362;2336
325536;169911;284452;1859
392295;284762;230277;1091
401110;311616;398493;1098
364877;322271;280062;765
434733;360218;153170;1406
415431;349277;216859;1428
421889;444260;289645;1893
430703;415427;283605;1421
398448;271717;257195;1679
307795;233952;462727;825
164522;315549;136419;672
297247;297022;399261;2085
221998;406846;418477;2398
406915;254157;308414;1205
157479;154298;337529;1723
477223;115614;480808;2056
197941;238547;298180;2337
357560;447085;145212;819
433341;429583;376182;2083
498864;165156;215377;864
433510;110225;493539;1033
448925;179378;294441;305
202661;390814;244171;237
172932;378667;135701;2013
154837;460211;136901;231
275166;103480;120646;1036
231207;199446;415427;1696
393477;444270;159389;1890
418316;321352;345910;637
371418;328917;169651;2390
135983;339818;213003;1928
305441;445442;336571;941
278679;169833;387528;1389
334711;413598;294441;2043
416877;270979;435258;560
294492;356690;191426;633
434273;281431;248074;2318
218348;406846;269815;2472
493280;294441;474452;1396
151629;322271;223478;1646
224030;159389;197318;1234
268454;435581;448837;2185
435731;289525;432546;1393
264185;143273;230277;2233
251775;486708;233247;611
454676;244171;205294;2490
140823;349277;178029;1356
423772;444270;284452;764
101724;315549;198398;1225
154269;141103;477213;2105
114367;387528;352624;768
108739;393738;463768;958
320521;484057;322697;2383
385832;479433;280062;915
363583;207987;289645;325
170841;207987;439626;1904
250367;197112;232526;269
294165;165156;479433;1640
231107;457801;345908;282
210260;215377;230277;428
383666;218866;330232;1348
451521;387263;401118;1568
167717;352624;451805;1311
372810;214676;398493;549
322278;474723;429583;2378
428678;143273;429583;528
155034;218866;322271;2474
178696;470120;398493;1801
269391;157937;470104;1839
109074;368113;112286;696
146004;232348;244171;551
315417;245402;360677;377
132454;473809;186176;653
198503;302719;241659;1772
400679;429803;163419;1754
408748;106079;387648;1672
390656;240236;345910;1414
383323;376182;154298;982
279938;474452;116188;441
154494;230277;345908;1405
412192;182216;108354;2238
223474;299224;275076;682
343344;199922;457801;2174
251067;233039;397022;1415
333561;103480;182216;2255
270686;435258;198398;1067
308491;182216;286486;286
207508;146033;345908;963
135739;283105;311437;2262
143728;470120;150219;1392
227745;409572;421353;1242
384100;329325;345910;1013
440776;368113;410434;1726
191350;413598;352624;1614
260540;390814;271717;829
343020;409572;136419;1966
181337;393738;294441;1622
496475;340540;100752;988
156089;470104;477213;446
167115;376182;352624;1065
122666;311437;489060;2466
367196;280062;385016;1727
456606;221807;115966;1079
137457;386283;399261;911
217407;399261;415427;2012
394410;452953;479433;2119
340262;146844;307452;516
474314;273333;337529;2041
470423;227597;244331;1571
137290;280062;387648;2149
255673;330457;315549;2425
419873;480808;269815;1295
247429;275076;105314;2280
288861;186176;369522;1853
453858;376003;349277;2227
355174;178335;288262;1689
198715;220047;142520;1882
180237;142520;317122;1651
171107;257195;373749;695
420051;376182;449969;786
316735;311437;240972;1655
367122;199446;116188;960
251597;112286;346464;1757
213765;284452;198398;450
383563;387648;465902;291
406928;286486;133522;1853
423012;266058;169408;480
137439;224934;364057;2083
257804;163419;169408;416
218579;289645;270979;2116
336879;321352;274909;1446
498064;130986;328917;791
331764;135701;199446;1017
395758;233247;190608;2317
380164;299224;273333;396
415804;143273;143210;1084
280356;132614;330232;2054
284578;215377;198160;402
436189;154298;240516;309
214948;485185;223274;2012
140457;157937;429803;422
382677;274958;378667;1240
456625;364083;112286;2310
337675;410434;284762;723
349400;327694;275076;1363
147361;246903;135701;880
300683;231871;360908;2023
355822;404361;335529;897
316280;406846;464757;812
456854;215377;120646;921
145469;226151;451805;370
349973;485185;274958;2496
296171;406846;164180;1917
388285;179793;212417;2151
459893;274958;345908;966
267349;287604;281431;2375
309194;349277;240236;2487
385792;381433;259376;1446
463747;146388;257195;579
153910;233952;398493;448
142297;281725;210592;2412
268014;136419;294441;1481
254239;150325;257195;1964
472466;433631;377085;749
443422;150219;357102;2374
168226;142520;376003;1652
226420;376003;474723;2322
477058;198160;230277;267
394437;485185;106079;338
278750;329325;120646;209
359247;480808;474723;1388
222534;159389;133522;2437
136091;251582;329325;2028
299134;462727;383633;405
398019;447085;448430;1657
447099;441397;329325;1147
327076;465902;367976;212
134233;397022;224934;957
409926;224934;169408;1673
359720;165970;165156;2077
349579;386283;477213;707
213132;441397;356690;235
410580;273333;232526;2219
337951;157937;198160;2330
400699;280062;386283;240
396046;265210;380545;266
396712;108354;298180;455
183110;436715;472445;1092
212716;349277;321352;876
140163;444260;240516;1714
430445;330232;283105;1733
431801;146033;158362;1031
245456;486570;387528;739
413681;143210;364083;1258
495676;299224;435486;1623
281735;108841;386283;1259
430565;137062;205294;1749
151784;275076;364057;1799
493245;317122;165156;1744
183741;435486;259376;1142
266588;386283;165970;2203
206255;359361;233039;1171
198126;103798;432546;1008
310325;283105;311437;316
392989;343383;120646;808
276730;397022;364057;823
163949;142520;245402;667
421765;428282;103798;2305
109302;399880;360708;1605
405636;205294;213003;1395
484940;327694;174344;410
491886;357650;233952;1782
340209;430998;150219;233
103459;156669;179793;1407
